waveform,PD_REF (Extracted),PD_PLENUM_1_1 (Extracted),PD_PLENUM_1_2 (Extracted),PD_PLENUM_1_3 (Extracted),PD_CC_1_1 (Extracted),PD_FUEL_1_1 (Extracted),PMT_1_1 (Extracted),PS_PLENUM_1_1 (Extracted),TC_PLENUM_1_1 (Extracted),TC_PC_1_1 (Extracted),PD_PLENUM_2_1 (Extracted),PD_PLENUM_2_2 (Extracted),PD_PLENUM_2_3 (Extracted),PD_CC_2_1 (Extracted),PD_FUEL_2_1 (Extracted),PMT_2_1 (Extracted),PS_PLENUM_2_1 (Extracted),TC_PLENUM_2_1 (Extracted),TC_PC_2_1 (Extracted),PD_XTALK_1_1 (Extracted),TC_XTALK_1_1 (Extracted)
t0,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000,1/1/1904  00:00:00.000000
delta t,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100,0.000100

time,PD_REF (Extracted),PD_PLENUM_1_1 (Extracted),PD_PLENUM_1_2 (Extracted),PD_PLENUM_1_3 (Extracted),PD_CC_1_1 (Extracted),PD_FUEL_1_1 (Extracted),PMT_1_1 (Extracted),PS_PLENUM_1_1 (Extracted),TC_PLENUM_1_1 (Extracted),TC_PC_1_1 (Extracted),PD_PLENUM_2_1 (Extracted),PD_PLENUM_2_2 (Extracted),PD_PLENUM_2_3 (Extracted),PD_CC_2_1 (Extracted),PD_FUEL_2_1 (Extracted),PMT_2_1 (Extracted),PS_PLENUM_2_1 (Extracted),TC_PLENUM_2_1 (Extracted),TC_PC_2_1 (Extracted),PD_XTALK_1_1 (Extracted),TC_XTALK_1_1 (Extracted)
1/1/1904  00:00:00.000000,-3.571632E-2,-6.041987E-3,5.389473E-2,-2.351898E-2,3.820566E-2,1.567402E-2,9.276305E-3,1.024264E+0,2.175729E+1,2.861478E+1,-1.413981E+0,-6.694096E-1,-4.595280E-1,1.367387E+0,1.562069E-1,8.463361E-1,1.069636E+0,1.818055E+1,3.189418E+2,-2.055178E-2,1.863710E+2
1/1/1904  00:00:00.000100,-4.595453E-2,9.861389E-3,-6.593594E-5,-6.650435E-2,3.820566E-2,3.826344E-2,2.779850E-2,1.009892E+0,2.015966E+1,2.605999E+1,-1.660183E+0,-5.544986E-1,-5.447674E-1,1.151952E+0,1.144179E-1,8.501655E-1,1.061015E+0,1.587981E+1,3.158735E+2,-3.291540E-2,1.829867E+2
1/1/1904  00:00:00.000200,3.051209E-2,-2.790498E-1,2.287274E-1,-5.222412E-1,1.219294E-1,1.025564E-1,-3.497622E-3,1.060417E+0,2.041528E+1,2.612386E+1,-1.528844E+0,-5.065820E-1,-6.829585E-1,9.742298E-1,1.901347E-1,8.418686E-1,1.113894E+0,1.556026E+1,3.145312E+2,-5.892164E-2,1.875203E+2
1/1/1904  00:00:00.000300,-6.281473E-3,-1.624383E-3,7.720575E-2,-1.103935E-2,3.262408E-2,-4.743349E-3,7.998912E-3,1.023370E+0,2.143777E+1,2.963670E+1,-1.564621E+0,-5.828936E-1,-5.650010E-1,6.920413E-1,1.537244E-1,9.465378E-1,1.070530E+0,1.939483E+1,3.202841E+2,-4.186837E-2,1.859240E+2
1/1/1904  00:00:00.000400,-1.761717E-1,9.423765E-2,9.317811E-2,4.571782E-1,-1.086329E-1,2.228886E-1,-1.005794E-1,9.082660E-1,1.466382E+1,1.960912E+1,-1.294881E+0,-7.106710E-1,-5.150627E-1,6.226863E-1,3.175707E-1,1.096202E+0,9.667517E-1,1.485725E+1,3.130610E+2,2.378673E-2,1.651078E+2
1/1/1904  00:00:00.000500,1.131545E-2,-1.796952E-2,7.159384E-2,-2.120794E-2,2.704250E-2,1.784608E-2,1.119239E-2,1.027713E+0,2.246025E+1,3.021153E+1,-1.426220E+0,-7.758908E-1,-6.248408E-1,2.191270E-1,1.727571E-1,1.176619E+0,1.071169E+0,2.048130E+1,3.216904E+2,-4.442636E-2,1.863710E+2
1/1/1904  00:00:00.000600,-2.451828E-2,-6.925508E-3,6.080170E-2,-1.704806E-2,1.544998E-2,-1.343159E-2,5.763475E-3,1.025414E+0,2.156558E+1,2.887026E+1,-1.788227E+0,-6.973609E-1,-6.980261E-1,-2.491564E-2,1.888934E-1,1.323092E+0,1.069636E+0,1.856401E+1,3.193253E+2,-3.334173E-2,1.861155E+2
1/1/1904  00:00:00.000700,-7.538937E-2,2.709005E-2,6.511856E-2,1.026639E-1,-1.675146E-2,-3.211131E-2,2.460502E-2,1.023753E+0,2.118215E+1,2.778447E+1,-1.919096E+0,-5.083567E-1,-6.648775E-1,-2.858633E-1,2.824017E-1,1.484244E+0,1.068231E+0,1.760537E+1,3.173437E+2,-4.485269E-2,1.852216E+2
1/1/1904  00:00:00.000800,-4.659441E-2,1.118667E-2,6.209676E-2,2.364690E-3,-8.654188E-4,-2.125101E-2,9.915001E-3,1.024072E+0,2.214072E+1,3.116958E+1,-1.785873E+0,-5.012579E-1,-7.415068E-1,-5.021635E-1,2.617140E-1,1.697411E+0,1.069700E+0,1.875574E+1,3.190057E+2,-4.996867E-2,1.893082E+2
1/1/1904  00:00:00.000900,-7.561249E-3,3.945934E-2,2.799361E-2,1.391990E-2,-5.588297E-3,-4.123396E-2,1.151174E-2,1.019665E+0,2.162948E+1,2.925348E+1,-1.778812E+0,-5.629283E-1,-7.087886E-1,-7.158628E-1,2.828154E-1,1.951745E+0,1.065996E+0,1.894747E+1,3.197088E+2,-5.508465E-2,1.854770E+2
1/1/1904  00:00:00.001000,8.074331E-2,-2.857177E-2,1.354833E-1,-2.952769E-2,-8.593765E-3,-1.212835E-2,1.611949E-3,1.034164E+0,2.252415E+1,3.104184E+1,-1.802821E+0,-5.642594E-1,-7.152462E-1,-8.732112E-1,2.819879E-1,2.279474E+0,1.077555E+0,2.239859E+1,3.249504E+2,-1.969912E-2,1.817735E+2
